ID	TRAIT	ANNOT	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z.score	spec_BIN	shet_BIN	tau_adjusted	tau_adjusted_se	tau_adjusted_p
Eosino_count_Tcell_intensity_GROUP1	Eosino_count	Tcell_intensity_GROUP1	0.00777751440617504	0.182537149459542	0.043329747615474	23.4698568111445	5.57115620140438	8.32513538000422e-05	4.84789484667302e-07	2.29814741441479e-07	2.10947949477275	intensity	GROUP1	2.5759162828073e-06	1.22111977386546e-06	0.034903979667024
Eosino_count_Tcell_intensity_GROUP2	Eosino_count	Tcell_intensity_GROUP2	0.0055435528560805	0.114185329905571	0.0217159022209847	20.5978607708819	3.91732572679728	8.39106009100159e-07	3.18822509653065e-07	1.74646589757309e-07	1.82552954567338	intensity	GROUP2	1.69392896245251e-06	9.27984005086656e-07	0.0679428083759653
Eosino_count_Tcell_intensity_GROUP3	Eosino_count	Tcell_intensity_GROUP3	0.00402304316996074	0.0640310659676323	0.0187061010463056	15.9160772734778	4.64973907960528	0.00134955189582896	1.14227738030032e-07	1.95683779529576e-07	0.583736364376423	intensity	GROUP3	6.06966452149755e-07	1.03976503469488e-06	0.559386184000365
Eosino_count_Tcell_intensity_GROUP4	Eosino_count	Tcell_intensity_GROUP4	0.00410960351837621	0.0670610479753101	0.0209016245202756	16.3181308550678	5.0860440494596	0.00312460423213785	8.26869627725877e-08	2.09330746289748e-07	0.395006296199487	intensity	GROUP4	4.39288889610033e-07	1.11227814181587e-06	0.692883346753663
Glucose_Pancreas_GROUP1_Shet1	Glucose	Pancreas_GROUP1_Shet1	0.00165638930281846	0.0181422978120265	0.00969783276506347	10.9529189672718	5.854802822357	0.0911773751560338	3.33894532101396e-08	6.57732694106593e-08	0.507644724206585	1-2	>0.1	5.38677507567062e-07	1.06085918404289e-06	0.611611319070359
Glucose_Pancreas_GROUP1_Shet2	Glucose	Pancreas_GROUP1_Shet2	0.00195767299614052	0.0470272018269131	0.0257245657204923	24.0219903526409	13.1403793029824	0.0782903330845911	1.72572456441183e-07	1.31721342459052e-07	1.31013283967122	1-2	0.03-0.1	2.78361078355802e-06	2.12453778159761e-06	0.190121598220609
Glucose_Pancreas_GROUP1_Shet3	Glucose	Pancreas_GROUP1_Shet3	0.00116487414611823	0.0261954195932193	0.0149362097883179	22.4877680395875	12.8221661010253	0.0902790617106989	1.5546027010515e-07	1.33826777776356e-07	1.16165294187197	1-2	0.01-0.03	2.5076673181218e-06	2.15849641574768e-06	0.245330609020574
Glucose_Pancreas_GROUP1_Shet4	Glucose	Pancreas_GROUP1_Shet4	0.00139050141088335	0.0250916259208983	0.0133982896593887	18.0450201089391	9.63558149205837	0.0771731946589746	1.10911101724588e-07	9.62262665335044e-08	1.15260734641482	1-2	0.001-0.01	1.78888928159378e-06	1.55203655699201e-06	0.249071442546818
Glucose_Pancreas_GROUP1_Shet5	Glucose	Pancreas_GROUP1_Shet5	0.000936059581702149	0.029123811868579	0.0164706674623059	31.1132030886535	17.5957468779448	0.0790082835728567	2.50844693634042e-07	1.80897061094762e-07	1.38667091723861	1-2	<0.001	4.04600617119312e-06	2.91769453378648e-06	0.165529166196192
Glucose_Pancreas_GROUP2_Shet1	Glucose	Pancreas_GROUP2_Shet1	0.00301954703774887	0.0464508978607211	0.0198209933397149	15.3833993244732	6.56422737977677	0.0263443855388535	4.88843006267284e-08	7.45136743084499e-08	0.656044693546737	3-8	>0.1	7.88510617581056e-07	1.2018334565879e-06	0.51176637612913
Glucose_Pancreas_GROUP2_Shet2	Glucose	Pancreas_GROUP2_Shet2	0.00331311411086334	0.0451126231817516	0.02484348240724	13.616380743975	7.49852905029167	0.086801063548084	2.86269280461487e-08	8.4228615684598e-08	0.33987176226836	3-8	0.03-0.1	4.61744799957611e-07	1.358526059429e-06	0.733941930083382
Glucose_Pancreas_GROUP2_Shet3	Glucose	Pancreas_GROUP2_Shet3	0.0020932171076128	0.0108284372418239	0.0118483996673086	5.17310755890638	5.66037780993538	0.463450409043073	-5.47897457675558e-08	6.19016743465206e-08	-0.885109269594989	3-8	0.01-0.03	-8.83729223512057e-07	9.98414102363236e-07	0.376084927915939
Glucose_Pancreas_GROUP2_Shet4	Glucose	Pancreas_GROUP2_Shet4	0.00273570961620047	0.0273165398433374	0.0141514620621817	9.98517521069225	5.17286702447466	0.0896608995919012	-2.81588975685874e-09	5.45420448001007e-08	-0.0516278729039059	3-8	0.001-0.01	-4.5397765367982e-08	8.79710400001624e-07	0.958843154276116
Glucose_Pancreas_GROUP2_Shet5	Glucose	Pancreas_GROUP2_Shet5	0.00162535506937493	0.0151722456803602	0.00950074024945424	9.33472689521004	5.84533215447377	0.141769340815344	-7.24278344962411e-09	6.88508707409201e-08	-0.105195233868255	3-8	<0.001	-1.16686834858332e-07	1.11049791517613e-06	0.916315391675758
Glucose_Pancreas_GROUP3_Shet1	Glucose	Pancreas_GROUP3_Shet1	0.00371068780416694	0.0471828372486087	0.029385661464425	12.7153885583218	7.91919531236936	0.144319947222387	-7.91065034512429e-09	8.52710090170039e-08	-0.0927706900190055	9-15	>0.1	-1.27556448245318e-07	1.37533885511297e-06	0.926105772987299
Glucose_Pancreas_GROUP3_Shet2	Glucose	Pancreas_GROUP3_Shet2	0.00392557890168674	0.00428642863711501	0.0159226792768484	1.09192268056903	4.05613533076784	0.981911833917253	-1.25370050298274e-07	5.57634153052286e-08	-2.24824913632072	9-15	0.03-0.1	-2.02213944713111e-06	8.9940992427788e-07	0.0245573420193399
Glucose_Pancreas_GROUP3_Shet3	Glucose	Pancreas_GROUP3_Shet3	0.00238460339675556	0.00572134357723174	0.0108721134453461	2.39928517463997	4.55929630065045	0.759120551317056	-1.0986265795254e-07	5.38002166513116e-08	-2.04204861598567	9-15	0.01-0.03	-1.77188759973986e-06	8.67745429859864e-07	0.0411570835969269
Glucose_Pancreas_GROUP3_Shet4	Glucose	Pancreas_GROUP3_Shet4	0.0035860476125532	0.0283968762494213	0.0145411835745351	7.91871143874839	4.05493321495029	0.0880991979360991	-5.87696057434512e-08	4.55284594190293e-08	-1.29083229464355	9-15	0.001-0.01	-9.47909820849055e-07	7.34329990629504e-07	0.196755718517825
Glucose_Pancreas_GROUP3_Shet5	Glucose	Pancreas_GROUP3_Shet5	0.00216031815289611	0.0090023949958241	0.0142438098306359	4.16716166725515	6.59338524353035	0.629300206206157	-9.12558401672114e-08	7.5057231063683e-08	-1.21581676907032	9-15	<0.001	-1.47185909097882e-06	1.21060050102715e-06	0.224057656069967
Glucose_Pancreas_GROUP4_Shet1	Glucose	Pancreas_GROUP4_Shet1	0.00308446729906047	0.00336922293066534	0.0160565315969349	1.09231922532997	5.20560928035311	0.98582195303136	-2.08273322074092e-07	7.17058595295839e-08	-2.90455094521479	16-18	>0.1	-3.359347402673e-06	1.1565461214449e-06	0.00367678494612711
Glucose_Pancreas_GROUP4_Shet2	Glucose	Pancreas_GROUP4_Shet2	0.00333240566138229	0.0193830918727583	0.0235351745868022	5.81654631588825	7.06251788596462	0.492534817486285	-1.59836393894656e-07	7.83725633978917e-08	-2.0394432307028	16-18	0.03-0.1	-2.57796761931579e-06	1.2640736031918e-06	0.0414088670719899
Glucose_Pancreas_GROUP4_Shet3	Glucose	Pancreas_GROUP4_Shet3	0.00214354289157528	0.00884680999372668	0.0113663057097769	4.12719056310798	5.30257908738364	0.556627673617074	-1.76016579908692e-07	7.41654650407977e-08	-2.37329570861407	16-18	0.01-0.03	-2.83906407714489e-06	1.19621717807738e-06	0.0176266720330455
Glucose_Pancreas_GROUP4_Shet4	Glucose	Pancreas_GROUP4_Shet4	0.00324752283909891	-0.00817864839391919	0.011518132998191	-2.5184267514462	3.54674426289391	0.323405608761918	-2.41778579799057e-07	6.40480517469133e-08	-3.77495604010639	16-18	0.001-0.01	-3.89962435880404e-06	1.03303309269215e-06	0.000160054623595452
Glucose_Pancreas_GROUP4_Shet5	Glucose	Pancreas_GROUP4_Shet5	0.00183840088814944	-0.0172929987731532	0.0100645351958163	-9.40654396145368	5.47461397603402	0.0530150327787406	-3.16010373809624e-07	7.96005857478224e-08	-3.96995035703327	16-18	<0.001	-5.09699558650636e-06	1.28388041528746e-06	7.18749019913196e-05
Glucose_Pancreas_GROUP5_Shet1	Glucose	Pancreas_GROUP5_Shet1	0.00261408897162448	0.0199362694512981	0.0164917156415044	7.62646936187067	6.30878130795062	0.286686332477759	-2.52803226401304e-07	1.03902730917651e-07	-2.43307586016836	19	>0.1	-4.07746984955836e-06	1.67585049867178e-06	0.0149712019977546
Glucose_Pancreas_GROUP5_Shet2	Glucose	Pancreas_GROUP5_Shet2	0.00258993259532249	0.0232149872265038	0.0195479503136124	8.96354880757551	7.54766759139476	0.295012463521927	-2.39806646658726e-07	1.14245876748008e-07	-2.09903983832753	19	0.03-0.1	-3.86796165675624e-06	1.84267543141948e-06	0.0358080071185779
Glucose_Pancreas_GROUP5_Shet3	Glucose	Pancreas_GROUP5_Shet3	0.00205245322260319	0.0121389512011509	0.0115160699042246	5.91436192916235	5.61088056838559	0.385302013984249	-2.71539437756262e-07	8.62333421040754e-08	-3.14889149754326	19	0.01-0.03	-4.3796956540033e-06	1.39086035651734e-06	0.00163880025232872
Glucose_Pancreas_GROUP5_Shet4	Glucose	Pancreas_GROUP5_Shet4	0.0036875379435442	-0.0244698317452186	0.015443222570736	-6.63581829389936	4.18794946849906	0.0764604629456757	-4.06045918341618e-07	1.06980547984374e-07	-3.79551167003673	19	0.001-0.01	-6.54924123173638e-06	1.72549270942539e-06	0.000147300195094414
Glucose_Pancreas_GROUP5_Shet5	Glucose	Pancreas_GROUP5_Shet5	0.00197428050484813	-0.0228097734393454	0.00962361789158438	-11.5534613158225	4.87449370439114	0.0095227619092326	-4.53683280305908e-07	1.00026039205161e-07	-4.53565175539309	19	<0.001	-7.31753316992286e-06	1.61332321298647e-06	5.7415596403175e-06
Glucose_Pancreas_intensity_GROUP1	Glucose	Pancreas_intensity_GROUP1	0.0156488025231335	0.113090963347055	0.043853158604338	7.22681260626004	2.8023331842491	0.0336582121387884	3.05755851625846e-07	8.99680495311486e-08	3.39849372326325	intensity	GROUP1	4.93159081138166e-06	1.45109757308304e-06	0.000677503676520231
Glucose_Pancreas_intensity_GROUP2	Glucose	Pancreas_intensity_GROUP2	0.0148813343177057	0.182794245786899	0.0519877388365375	12.2834580478051	3.49348638547035	0.000710063679210809	2.1742291567065e-07	4.95740525371591e-08	4.38582089910195	intensity	GROUP2	3.50683928097054e-06	7.99581492534824e-07	1.15537178490003e-05
Glucose_Pancreas_intensity_GROUP3	Glucose	Pancreas_intensity_GROUP3	0.0137954716524085	0.105649795643527	0.043798160808027	7.65829529467969	3.1748215582307	0.0371629793505585	1.15530731179407e-07	4.69778235936049e-08	2.45926103726811	intensity	GROUP3	1.86340935952656e-06	7.57706832154918e-07	0.0139217988556521
Glucose_Pancreas_intensity_GROUP4	Glucose	Pancreas_intensity_GROUP4	0.00976286658349492	-0.00871390281783822	0.0252829642919366	-0.892555761498362	2.58970703693523	0.468870201054685	-8.15657720511993e-09	4.06329946564317e-08	-0.200737781551349	intensity	GROUP4	-1.31579453802566e-07	6.55370881555349e-07	0.840877655893201
Heel_BMD_Bone_GROUP1_Shet1	Heel_BMD	Bone_GROUP1_Shet1	0.00175100177666793	0.023305888928432	0.00793090126632735	13.3100315710598	4.52935078193894	0.00609626773202115	3.45648398905834e-07	2.16208422842836e-07	1.59868146837687	1-2	>0.1	1.27031721797474e-06	7.94591778180215e-07	0.109886342580428
Heel_BMD_Bone_GROUP1_Shet2	Heel_BMD	Bone_GROUP1_Shet2	0.00176710602753592	0.0160116866272478	0.006487483945555	9.06096543033963	3.67124770356946	0.0306931194002406	1.70669598520318e-07	1.76600972210786e-07	0.966413697409384	1-2	0.03-0.1	6.27321632859653e-07	6.49029666338795e-07	0.333767492194738
Heel_BMD_Bone_GROUP1_Shet3	Heel_BMD	Bone_GROUP1_Shet3	0.00112863958166524	0.0113799793489333	0.00624431868141196	10.0829171099447	5.53260649621983	0.106702436081717	2.27091888718637e-07	2.64395155657608e-07	0.858910928809609	1-2	0.01-0.03	8.34584971182287e-07	9.71683776764455e-07	0.390392409992918
Heel_BMD_Bone_GROUP1_Shet4	Heel_BMD	Bone_GROUP1_Shet4	0.00142472294397784	0.0172602018428197	0.00807060810623913	12.1147777648818	5.66468599411048	0.0477746147001226	3.14747195074002e-07	2.62343011388671e-07	1.19975444898623	1-2	0.001-0.01	1.15678938475092e-06	9.64141901465164e-07	0.230212216916755
Heel_BMD_Bone_GROUP1_Shet5	Heel_BMD	Bone_GROUP1_Shet5	0.000926833187975694	0.0159199567470298	0.00661955277923646	17.1767227949625	7.14211884632044	0.0257931010826374	5.56162751038461e-07	3.39940735295379e-07	1.63605797509146	1-2	<0.001	2.04399886416583e-06	1.24932280520169e-06	0.101821704866442
Heel_BMD_Bone_GROUP2_Shet1	Heel_BMD	Bone_GROUP2_Shet1	0.00461017731618969	0.0372840235373968	0.0111816232018491	8.08732961451732	2.42542150441421	0.00387901086835112	5.83234442668926e-08	1.14439656357606e-07	0.509643650839366	3-8	>0.1	2.14389164351324e-07	4.20579405944895e-07	0.610228597788693
Heel_BMD_Bone_GROUP2_Shet2	Heel_BMD	Bone_GROUP2_Shet2	0.00486432252520022	0.0294826134108916	0.0110954569400813	6.06099066378787	2.28098710202704	0.0288393078693671	-2.2306332209197e-08	1.23384896855387e-07	-0.180786569326562	3-8	0.03-0.1	-8.19667430728101e-08	4.53454233206125e-07	0.856555345164087
Heel_BMD_Bone_GROUP2_Shet3	Heel_BMD	Bone_GROUP2_Shet3	0.00300025548722992	0.0187255325698848	0.00736190710928672	6.24131266473368	2.453760068308	0.03411375557397	-7.23627641824414e-09	1.27722740621278e-07	-0.0566561317353896	3-8	0.01-0.03	-2.6584184711039e-08	4.6939632716383e-07	0.954836082760144
Heel_BMD_Bone_GROUP2_Shet4	Heel_BMD	Bone_GROUP2_Shet4	0.00400744217693237	0.0283175530902165	0.0103747710152262	7.06624121820594	2.58887603542865	0.0189779320695257	2.60169520975253e-08	1.35971205602589e-07	0.191341629885717	3-8	0.001-0.01	9.56201549120497e-08	4.99710421178202e-07	0.848250503339094
Heel_BMD_Bone_GROUP2_Shet5	Heel_BMD	Bone_GROUP2_Shet5	0.00245740803088795	0.0186636686907823	0.00737257827065542	7.59485948454332	3.00014412665178	0.0263270012101769	6.68910822337993e-08	1.46062565118555e-07	0.457961847921169	3-8	<0.001	2.45856139276182e-07	5.36797372725302e-07	0.646948502993464
Heel_BMD_Bone_GROUP3_Shet1	Heel_BMD	Bone_GROUP3_Shet1	0.00530651841361722	0.0641793726618421	0.0209446878294065	12.0944407725317	3.94697355155871	0.00451190565847533	1.80259789071931e-07	1.96313679017637e-07	0.918223273966233	9-15	>0.1	6.6249278994155e-07	7.21476218366913e-07	0.358489990688085
Heel_BMD_Bone_GROUP3_Shet2	Heel_BMD	Bone_GROUP3_Shet2	0.00567691618358108	0.0245132420963195	0.0100587145429829	4.31805601907905	1.77186243687637	0.056812403751939	-1.66137481851094e-07	1.19380352256185e-07	-1.3916652004391	9-15	0.03-0.1	-6.10558786457968e-07	4.38737053495717e-07	0.164035062863723
Heel_BMD_Bone_GROUP3_Shet3	Heel_BMD	Bone_GROUP3_Shet3	0.003444128901779	0.0407956991407986	0.0187962921862205	11.8449977640867	5.45748800996142	0.0550252019762228	1.86798046271366e-07	2.68765031583246e-07	0.695023624059175	9-15	0.01-0.03	6.86487248768475e-07	9.87743592735192e-07	0.48705184257394
Heel_BMD_Bone_GROUP3_Shet4	Heel_BMD	Bone_GROUP3_Shet4	0.00495172163668173	0.0193095918282343	0.0126136651495959	3.89957135013231	2.54732920690766	0.251043767545423	-1.71274443241895e-07	1.58295481219451e-07	-1.08199199321711	9-15	0.001-0.01	-6.29455969986481e-07	5.81754800512501e-07	0.279254608675612
Heel_BMD_Bone_GROUP3_Shet5	Heel_BMD	Bone_GROUP3_Shet5	0.00300361053949408	0.00945643173780738	0.00891225404028681	3.1483548261221	2.96718030620174	0.468172462218697	-1.8645874798066e-07	1.6322269057078e-07	-1.14235800995943	9-15	<0.001	-6.85253984444306e-07	5.99862883391326e-07	0.253308136502137
Heel_BMD_Bone_GROUP4_Shet1	Heel_BMD	Bone_GROUP4_Shet1	0.00317119540008914	0.0296645694575866	0.0112063001713605	9.35438082962428	3.53377788421535	0.0182614361012235	-3.96865654389012e-08	1.92600409085568e-07	-0.20605649607561	16-18	>0.1	-1.45854818088918e-07	7.07829507848466e-07	0.83674462880125
Heel_BMD_Bone_GROUP4_Shet2	Heel_BMD	Bone_GROUP4_Shet2	0.00343272172408084	0.0224415754860711	0.00952242643541406	6.53754579890399	2.77401642219159	0.0390504171885486	-1.57371424716585e-07	1.67871268842166e-07	-0.937453000754691	16-18	0.03-0.1	-5.78355203045248e-07	6.16946963771281e-07	0.348528572013178
Heel_BMD_Bone_GROUP4_Shet3	Heel_BMD	Bone_GROUP4_Shet3	0.00219537844905663	0.00548611872149445	0.00802490215776432	2.49893986335334	3.65536163535388	0.678808924277328	-3.32272792900395e-07	1.90779475894123e-07	-1.74165900887995	16-18	0.01-0.03	-1.22112705915744e-06	7.01137360875132e-07	0.0815719104729578
Heel_BMD_Bone_GROUP4_Shet4	Heel_BMD	Bone_GROUP4_Shet4	0.0033183144418728	0.0319028318235245	0.0141678516619335	9.61416778981292	4.26959286412212	0.0487780438350775	7.2142243271972e-09	2.15667929231201e-07	0.033450612489831	16-18	0.001-0.01	2.65715137283302e-08	7.92605399600152e-07	0.973256515759511
Heel_BMD_Bone_GROUP4_Shet5	Heel_BMD	Bone_GROUP4_Shet5	0.00188084229929113	0.00560388688938037	0.00731615850526857	2.97945600834925	3.88983090609243	0.610269683594684	-2.74361683128444e-07	2.03783746404443e-07	-1.34633741880438	16-18	<0.001	-1.00826401483512e-06	7.48929608248597e-07	0.178214359002138
Heel_BMD_Bone_GROUP5_Shet1	Heel_BMD	Bone_GROUP5_Shet1	0.00261408897162448	0.0258934952830342	0.00870061419834659	9.90536112737706	3.32835427286155	0.00773222935639552	-1.35574474572386e-07	2.56172514172748e-07	-0.529231151164648	19	>0.1	-4.98270047938391e-07	9.41464587183934e-07	0.596632098183369
Heel_BMD_Bone_GROUP5_Shet2	Heel_BMD	Bone_GROUP5_Shet2	0.00258993259532249	0.00869251673081479	0.0071963324808873	3.35627141282124	2.77857906181966	0.393918434599255	-4.10094338871787e-07	2.08453155682073e-07	-1.96732132708632	19	0.03-0.1	-1.50716926165933e-06	7.66090245064583e-07	0.0491426311012952
Heel_BMD_Bone_GROUP5_Shet3	Heel_BMD	Bone_GROUP5_Shet3	0.00205245322260319	0.00392119918956558	0.00788086323759523	1.9104938160745	3.83972855059746	0.81112473958585	-4.57293149795659e-07	2.44117365027494e-07	-1.87325121153981	19	0.01-0.03	-1.68052015296981e-06	8.97160474191451e-07	0.0610470573820237
Heel_BMD_Bone_GROUP5_Shet4	Heel_BMD	Bone_GROUP5_Shet4	0.0036875379435442	-0.0108208619764905	0.00921870219660536	-2.93444084973678	2.4999613123289	0.11512648165154	-6.59633821934688e-07	1.84786705315105e-07	-3.5697038962292	19	0.001-0.01	-2.42422659953806e-06	6.79113213212442e-07	0.000357397984870549
Heel_BMD_Bone_GROUP5_Shet5	Heel_BMD	Bone_GROUP5_Shet5	0.00197428050484813	0.00250486718898984	0.00624601729145847	1.26874939140551	3.16369293832384	0.932150472412942	-4.40220504328205e-07	2.04766388852687e-07	-2.14986701086431	19	<0.001	-1.61778332718415e-06	7.52540936614065e-07	0.0315741066032273
Heel_BMD_Bone_intensity_GROUP1	Heel_BMD	Bone_intensity_GROUP1	0.0145067427324116	0.0887177075483282	0.0219183730304282	6.11561872880748	1.51090933607427	0.000447660079019521	4.39038400559571e-07	1.46723915654729e-07	2.9922756532256	intensity	GROUP1	1.61353542205275e-06	5.39227914938363e-07	0.00276877746069011
Heel_BMD_Bone_intensity_GROUP2	Heel_BMD	Bone_intensity_GROUP2	0.0230406536715427	0.144645445063788	0.0318799102615131	6.27783599917731	1.38363740525676	0.000292349665333176	2.54594245308165e-07	1.18708575922508e-07	2.14469968432915	intensity	GROUP2	9.35666353347461e-07	4.36268195231561e-07	0.0319764823832816
Heel_BMD_Bone_intensity_GROUP3	Heel_BMD	Bone_intensity_GROUP3	0.0197678001878494	0.153570827009864	0.0271063728385043	7.76873630603868	1.37123871047451	2.1594252985442e-06	2.21800394249081e-07	9.78850842844248e-08	2.26592637550983	intensity	GROUP3	8.15147737081714e-07	3.5973937627499e-07	0.0234550750143899
Heel_BMD_Bone_intensity_GROUP4	Heel_BMD	Bone_intensity_GROUP4	0.00984724614793868	0.0794585122823037	0.027924761730426	8.06910999162306	2.83579401904882	0.01370982116443	1.94890404187512e-07	1.27436534231783e-07	1.5293134371737	intensity	GROUP4	7.16249660574985e-07	4.68344484497548e-07	0.126184565928094
Height_Bone_GROUP1_Shet1	Height	Bone_GROUP1_Shet1	0.00175100177666793	0.0138515580659797	0.00400707367989552	7.91064763642822	2.28844638154554	0.00309510997409027	1.81364270671e-07	1.85180261674227e-07	0.979393100707787	1-2	>0.1	4.05433485291199e-07	4.13903132933006e-07	0.327314653850634
Height_Bone_GROUP1_Shet2	Height	Bone_GROUP1_Shet2	0.00176710602753592	0.0148466863777719	0.00480205962427581	8.40169528394079	2.71747113611053	0.00667626380985553	2.33576562392468e-07	2.12282412860746e-07	1.10031047435705	1-2	0.03-0.1	5.22180312426453e-07	4.74480136032066e-07	0.271100634198151
Height_Bone_GROUP1_Shet3	Height	Bone_GROUP1_Shet3	0.00112863958166524	0.011964996351306	0.00442208542686378	10.6012553038875	3.91806693536234	0.0155128239512884	4.0858286960814e-07	2.8277264284091e-07	1.44491654321034	1-2	0.01-0.03	9.13308829563252e-07	6.32035410909499e-07	0.148450037052438
Height_Bone_GROUP1_Shet4	Height	Bone_GROUP1_Shet4	0.00142472294397784	0.0290557377638556	0.00732121017704246	20.3939565139112	5.1386904436322	0.000223139561606274	1.12997321906476e-06	3.72568552638365e-07	3.03292699038282	1-2	0.001-0.01	2.52561548570511e-06	8.32741512379e-07	0.00242221872236219
Height_Bone_GROUP1_Shet5	Height	Bone_GROUP1_Shet5	0.000926833187975694	0.00133868954252418	0.00199455741555278	1.44436945061066	2.15201337352745	0.836287089982947	-2.69982021989884e-07	1.76254365924806e-07	-1.53177494681218	1-2	<0.001	-6.0345511329256e-07	3.93952538946817e-07	0.125572664444028
Height_Bone_GROUP2_Shet1	Height	Bone_GROUP2_Shet1	0.00461017731618969	0.0322905970571295	0.00751682846491461	7.00419850311045	1.63048575995495	0.000320384984062091	2.9936821907323e-08	1.4237775434305e-07	0.210263338155989	3-8	>0.1	6.69446673124401e-08	3.18233693212002e-07	0.833384189441475
Height_Bone_GROUP2_Shet2	Height	Bone_GROUP2_Shet2	0.00486432252520022	0.0272072964114081	0.0100901562644571	5.59323446799784	2.07431892358777	0.0268461653001326	-6.62473132222652e-08	1.50432465901283e-07	-0.440379095199689	3-8	0.03-0.1	-1.48087676708009e-07	3.36237071750745e-07	0.659628321346608
Height_Bone_GROUP2_Shet3	Height	Bone_GROUP2_Shet3	0.00300025548722992	0.0228495204831956	0.00730569935700906	7.6158582428899	2.43502574634212	0.00846235533794174	9.37553791573855e-08	1.724982244338e-07	0.543515038865609	3-8	0.01-0.03	2.09557929296814e-07	3.8555705058963e-07	0.586771893698962
Height_Bone_GROUP2_Shet4	Height	Bone_GROUP2_Shet4	0.00400744217693237	0.0250258857095172	0.00711878622750404	6.24485260288249	1.77639150191141	0.00318283340078475	-2.18250756822381e-08	1.42085454689602e-07	-0.153605277400962	3-8	0.001-0.01	-4.87803286480757e-08	3.17580363633442e-07	0.877925174694608
Height_Bone_GROUP2_Shet5	Height	Bone_GROUP2_Shet5	0.00245740803088795	0.0157731344973595	0.00690916765135417	6.41860623026451	2.81156713273116	0.0573490744318968	8.05903727834171e-09	2.31001361176811e-07	0.0348874016901279	3-8	<0.001	1.80401517891406e-08	5.16319537721973e-07	0.972127666319655
Height_Bone_GROUP3_Shet1	Height	Bone_GROUP3_Shet1	0.00530651841361722	0.042295486345989	0.00905546178513135	7.97047763698572	1.70647891504416	8.72350370149521e-05	-4.74306650834935e-08	1.53566047074638e-07	-0.308861665628734	9-15	>0.1	-1.06010797056834e-07	3.43241052916045e-07	0.757433864380351
Height_Bone_GROUP3_Shet2	Height	Bone_GROUP3_Shet2	0.00567691618358108	0.0307004843062041	0.00934088937070868	5.40795095671781	1.64541611477806	0.00871946814541441	-2.39537264516113e-07	1.57066292961394e-07	-1.52507110214278	9-15	0.03-0.1	-5.35390544645615e-07	3.51064579708078e-07	0.127246976950622
Height_Bone_GROUP3_Shet3	Height	Bone_GROUP3_Shet3	0.003444128901779	0.0106191041002255	0.00635468439532471	3.083248160294	1.84507739882857	0.255967378815987	-4.07011700234864e-07	1.89008374942153e-07	-2.15340563802758	9-15	0.01-0.03	-9.09723848573998e-07	4.22459488024482e-07	0.0312873323544172
Height_Bone_GROUP3_Shet4	Height	Bone_GROUP3_Shet4	0.00495172163668173	0.00320198935394992	0.00748716461159165	0.64664163070678	1.51203261429877	0.815282765276934	-5.86379730719011e-07	1.66515411520218e-07	-3.52147423091715	9-15	0.001-0.01	-1.31060745651881e-06	3.72184648011215e-07	0.00042929004295598
Height_Bone_GROUP3_Shet5	Height	Bone_GROUP3_Shet5	0.00300361053949408	-0.00520112280045644	0.00364144546525769	-1.73162356839129	1.21235606859704	0.0262826056416669	-7.39509111523443e-07	1.49762364785173e-07	-4.93788351021455	9-15	<0.001	-1.65288252143089e-06	3.3473930439243e-07	7.90005999362921e-07
Height_Bone_GROUP4_Shet1	Height	Bone_GROUP4_Shet1	0.00317119540008914	0.026830097012276	0.00740551126819451	8.46056254102846	2.33524281347858	0.00171840945891318	-2.44377446249593e-07	2.2170160498377e-07	-1.10228090711153	16-18	>0.1	-5.4622889629211e-07	4.95533314670922e-07	0.27032905614423
Height_Bone_GROUP4_Shet2	Height	Bone_GROUP4_Shet2	0.00343272172408084	0.0122796979693135	0.00737232094946617	3.57724830508991	2.14766052772315	0.230938151609171	-6.0428625054115e-07	2.14393068181985e-07	-2.81859043142294	16-18	0.03-0.1	-1.35067017632115e-06	4.79197738448782e-07	0.00482325083120877
Height_Bone_GROUP4_Shet3	Height	Bone_GROUP4_Shet3	0.00219537844905663	-0.000150029398773297	0.00430338252085873	-0.0683387407933084	1.96020076752959	0.585121709121134	-8.74556325147778e-07	2.02537920186606e-07	-4.31798808016798	16-18	0.01-0.03	-1.95474664306039e-06	4.52699866308909e-07	1.57467359053385e-05
Height_Bone_GROUP4_Shet4	Height	Bone_GROUP4_Shet4	0.0033183144418728	0.0176821755106008	0.00830128126086041	5.32866183128243	2.50165600827609	0.0819148050895351	-4.55363170598046e-07	2.30022992386855e-07	-1.97964197349547	16-18	0.001-0.01	-1.01781195141322e-06	5.14132750082375e-07	0.047740890659333
Height_Bone_GROUP4_Shet5	Height	Bone_GROUP4_Shet5	0.00188084229929113	0.00162629764563734	0.00387253156590813	0.86466454218425	2.05893474820704	0.947540368910073	-7.62140243154038e-07	2.08586273710968e-07	-3.6538369931768	16-18	<0.001	-1.70346637510382e-06	4.66218761088441e-07	0.00025839562940962
Height_Bone_GROUP5_Shet1	Height	Bone_GROUP5_Shet1	0.00261408897162448	0.0418450913085969	0.00737930709621377	16.0075237540951	2.82289821666936	2.49008673620627e-07	2.53109898631473e-08	2.54233467983188e-07	0.0995580560810391	19	>0.1	5.65586437480281e-08	5.68246463976729e-07	0.920715970158905
